"ITYP",19,"MEDIA","","",""
"ITYP",20,"NH-MICR","","",""
"ITYP",21,"NEWBOOK","","",""
"ITYP",22,"NONCIRC","","",""
"ITYP",23,"PERIBND","","",""
"ITYP",24,"PERI","","",""
"ITYP",25,"PERIUNBND","","",""
"ITYP",26,"NH-PERMRES","","",""
"ITYP",27,"RAUB-COLL","","",""
"ITYP",28,"NH-RCORDNG","","",""
"ITYP",29,"REF","","",""
"ITYP",30,"NH-HEADPHN","","",""
"ITYP",31,"STAFF","","",""
"ITYP",32,"STKS","","",""
"ITYP",33,"STKS-MONO","","",""
"ITYP",34,"STKS-PERI","","",""
"ITYP",35,"STOR","","",""
"ITYP",36,"NH-PERMRS7","","",""
"ITYP",37,"RESV-URL","","",""
"ITYP",38,"THESIS","","",""
"ITYP",39,"TIMO-COLL","","",""
"ITYP",40,"NEWSPAPER","","",""
"ITYP",41,"EXPEDITION","","",""
"ITYP",42,"SCORE","","",""
"ITYP",43,"SITN","","",""
"ITYP",44,"NH-EQUPQTR","","",""
"ITYP",45,"MEDICAL","","",""
"ITYP",46,"MFILM","","",""
"ITYP",47,"MFICHE","","",""
"ITYP",48,"VAULT","","",""
"ITYP",49,"NH-LANGEQ","","",""
"ITYP",50,"ATLAS","","",""
"ITYP",51,"ATLAS-EXP","","",""
"ITYP",52,"EASTK-DOC","","",""
"ITYP",53,"GOVSTKS","","",""
"ITYP",54,"LAW-CRES","","",""
"ITYP",55,"LAW-NEW","","",""
"ITYP",56,"LAW-PERBND","","",""
"ITYP",57,"LAW-STKS","","",""
"ITYP",58,"LCKSTK-EXP","","",""
"ITYP",59,"LIBUSEONLY","","",""
"ITYP",60,"NH-MEDSTKS","","",""
"ITYP",61,"NH-MED3DAY","","",""
"ITYP",62,"PERI2","","",""
"ITYP",63,"PERI3","","",""
"ITYP",64,"PERI4","","",""
"ITYP",65,"NH-PERMRS2","","",""
"ITYP",66,"NH-PERMRS3","","",""
"ITYP",67,"NH-RCRDNG2","","",""
"ITYP",68,"NH-RESERVS","","",""
"ITYP",69,"STKS2","","",""
"ITYP",70,"SUL","","",""
"ITYP",71,"EDI-REMOVE","","",""
"ITYP",72,"THESIS-EXP","","",""
"ITYP",73,"ONLINE","","",""
"ITYP",74,"PAGE-1DAY","","",""
"ITYP",75,"CJK","","",""
"ITYP",76,"SSRC-SSDS","","",""
"ITYP",77,"NH-RSVPAGR","","",""
"ITYP",78,"LAPTOP","","",""
"ITYP",79,"ILB","","",""
